,Year,Month,Day,price,n_author,n_channels,n_activities,n_words_ave,Sentiment_value
1422,2023,10,29,0.3653958463039584,14,5,47,34.59574468085106,0.09133986777603798
1423,2023,10,30,0.3826712342165254,27,8,48,28.875,0.18832912456367237
1424,2023,10,31,0.385606201558731,16,8,54,19.75925925925926,0.12467344576719575
1425,2023,11,1,0.3743080829240331,23,9,56,32.910714285714285,0.13865155148112082
1426,2023,11,2,0.402736888439141,22,6,44,27.681818181818183,0.08691584952745668
1427,2023,11,3,0.3935468380600764,14,8,37,30.62162162162162,0.09667940667940664
1428,2023,11,4,0.415392656730465,18,5,39,14.666666666666666,0.0632988307988308
1429,2023,11,5,0.4177465006669992,11,7,20,7.05,0.016333333333333335
1430,2023,11,6,0.4071023832612084,24,8,54,19.055555555555557,0.1566877995118736
1431,2023,11,7,0.4266105758882308,19,8,36,24.38888888888889,0.09584380511463846
1432,2023,11,8,0.3986037387172756,21,10,36,31.555555555555557,0.09182733729013491
1433,2023,11,9,0.4138994135816814,20,7,39,26.76923076923077,0.16356088356088355
1434,2023,11,10,0.4030966372001428,18,7,28,18.392857142857142,0.12742308286951143
1435,2023,11,11,0.4214899586750078,22,6,38,27.36842105263158,0.07213666522230902
1436,2023,11,12,0.4187414103871936,6,3,7,11.142857142857142,0.07142857142857142
1437,2023,11,13,0.4327497360510873,23,9,172,10.279069767441861,0.059526756350884245
1438,2023,11,14,0.387055305324852,28,10,69,13.942028985507246,0.1554572641529163
1439,2023,11,15,0.3851996801267747,23,10,33,28.636363636363637,0.10161034952701617
1440,2023,11,16,0.4258528299028467,13,6,34,24.41176470588235,0.1552514388310826
1441,2023,11,17,0.4131179407039588,27,7,57,22.912280701754387,0.126364671599634
1442,2023,11,18,0.4092620104448117,14,5,18,28.5,0.13140873015873017
1443,2023,11,19,0.4051735350267177,15,6,22,24.454545454545453,0.07362737220691767
1444,2023,11,20,0.4634778151974573,14,6,42,24.19047619047619,0.1428847574383289
1445,2023,11,21,0.4720888280409601,29,13,71,31.08450704225352,0.11489287319784527
1446,2023,11,22,0.43037970697337,25,10,47,22.574468085106382,0.08268071973619086
1447,2023,11,23,0.4547506099174134,13,9,31,27.161290322580644,0.05461576595447561
1448,2023,11,24,0.4339040053865645,23,8,41,14.024390243902438,0.07478219950780926
1449,2023,11,25,0.4518607810875867,10,5,28,11.0,0.061369047619047615
1450,2023,11,26,0.4633236841671266,7,5,15,16.533333333333335,0.08319444444444443
1451,2023,11,27,0.4497573908953314,14,10,36,8.305555555555555,0.05790784832451498
1452,2023,11,28,0.4319152550785704,17,8,25,18.08,0.12935858585858584
1453,2023,11,29,0.4394346442371469,20,8,39,30.564102564102566,0.23449959762459757
1454,2023,11,30,0.4255277910419618,18,8,52,29.26923076923077,0.09848020524703217
1455,2023,12,1,0.4743166384350512,19,8,33,23.90909090909091,0.10759160872797237
1456,2023,12,2,0.4806721548294391,16,7,45,18.68888888888889,0.0646229769685652
1457,2023,12,3,0.4877574710715924,16,5,23,32.78260869565217,0.1200365063680281
1458,2023,12,4,0.5050562145302728,18,9,51,19.137254901960784,0.12454235103132162
1459,2023,12,5,0.5398194191794881,19,8,30,46.46666666666667,0.18719482594699988
1460,2023,12,6,0.5225399680807276,15,7,37,30.7027027027027,0.17182664807664805
1461,2023,12,7,0.5078546384503101,29,11,71,27.211267605633804,0.07540229938293318
1462,2023,12,8,0.5187234079171896,18,5,38,24.94736842105263,0.19446991544031017
1463,2023,12,9,0.5317742176850168,9,4,10,15.7,-0.062041666666666676
1464,2023,12,10,0.5027090609556049,14,6,35,18.885714285714286,0.11718537414965986
1465,2023,12,11,0.5134784837411571,31,12,129,18.8062015503876,0.06649545069525344
1466,2023,12,12,0.4767716666795979,21,9,58,31.137931034482758,0.14149063567963494
1467,2023,12,13,0.5090093797696231,17,9,75,20.866666666666667,0.05059543564900707
1468,2023,12,14,0.5061105252801497,30,9,88,20.772727272727273,0.11062516500229568
1469,2023,12,15,0.5452900770633509,23,8,42,25.547619047619047,0.13051689257626178
1470,2023,12,16,0.5301771103461567,12,8,18,13.777777777777779,0.10794853294853295
1471,2023,12,17,0.5121800272834064,18,7,34,35.64705882352941,0.11431999027227968
1472,2023,12,18,0.501068152885915,21,9,74,14.567567567567568,0.11690559878059878
1473,2023,12,19,0.50785684447535,22,7,62,16.919354838709676,0.08676395289298515
1474,2023,12,20,0.4980923987546687,18,7,41,33.48780487804878,0.12415971512319904
1475,2023,12,21,0.5220404039589202,17,8,56,25.035714285714285,0.055310728458049886
1476,2023,12,22,0.5408996899093065,20,12,58,15.0,0.1993909352142111
1477,2023,12,23,0.5430975414984998,14,7,58,18.0,0.09669798313117278
1478,2023,12,24,0.5530489693898307,11,5,31,20.451612903225808,0.0559274193548387
1479,2023,12,25,0.5249903720830108,16,7,43,22.325581395348838,0.04685706735125338
1480,2023,12,26,0.5637466533681552,14,8,50,18.84,0.13028402777777778
1481,2023,12,27,0.5612560949721015,19,10,46,14.217391304347826,0.12777044513457558
1482,2023,12,28,0.5587989530825216,21,10,125,13.664,0.09215246212121211
1483,2023,12,29,0.5255593172319972,23,10,85,14.388235294117647,0.14187733426704016
1484,2023,12,30,0.5160774038408091,13,7,28,13.964285714285714,0.17208082096474953
1485,2023,12,31,0.5142391823988817,5,2,8,14.875,0.22102272727272726
1486,2024,1,1,0.506783648905653,9,6,21,5.904761904761905,0.18273809523809523
1487,2024,1,2,0.5289310612560317,12,9,24,9.458333333333334,0.12426609848484849
1488,2024,1,3,0.5201773055365843,11,4,29,17.862068965517242,0.019438162412300335
1489,2024,1,4,0.4619791573873552,21,8,51,33.09803921568628,0.17270312838940288
1490,2024,1,5,0.479562677331294,21,13,98,17.928571428571427,0.1151762537349272
1491,2024,1,6,0.4602028711048287,17,7,36,18.11111111111111,0.1524089105339105
1492,2024,1,7,0.4440042120909084,8,6,52,15.538461538461538,0.09844158512427745
1493,2024,1,8,0.4162661414780712,23,9,71,21.211267605633804,0.14932761313157822
1494,2024,1,9,0.4433891544382047,14,6,25,19.72,0.12680808080808081
1495,2024,1,10,0.4284364047339818,14,5,17,12.411764705882353,0.11209150326797385
1496,2024,1,11,0.463386235361154,12,6,20,16.6,0.11038289141414141
1497,2024,1,12,0.473483170363801,9,6,15,24.266666666666666,0.18919552669552667
1498,2024,1,13,0.4528910862127052,12,5,37,8.621621621621621,0.07155232155232155
1499,2024,1,14,0.4584842013321538,6,5,10,13.1,0.05
1500,2024,1,15,0.4349826376985767,12,8,28,17.071428571428573,0.30327801203125876
1501,2024,1,16,0.4387479072467162,14,8,24,12.5,0.0949905303030303
1502,2024,1,17,0.4500087035647194,12,6,23,21.608695652173914,0.09089371980676328
1503,2024,1,18,0.4422403039561877,14,10,29,23.137931034482758,0.13267664965940829
1504,2024,1,19,0.4169888347706905,13,6,17,28.0,0.13229709239067525
1505,2024,1,20,0.4163514370566138,10,4,20,27.65,0.058068001443001435
1506,2024,1,21,0.4395958566840693,13,7,44,16.65909090909091,0.06740530303030302
1507,2024,1,22,0.4552732847289945,13,9,41,15.463414634146341,0.14035494485189606
1508,2024,1,23,0.4228762925956967,15,8,52,10.692307692307692,0.06237836204988194
1509,2024,1,24,0.413244628516267,13,9,29,18.896551724137932,0.14195094417077173
1510,2024,1,25,0.4170428550950474,16,8,51,11.294117647058824,0.043681917211328976
1511,2024,1,26,0.4132174051538729,10,6,29,18.620689655172413,0.09696316614420061
1512,2024,1,27,0.4306905446668861,10,4,20,19.3,0.13020833333333331
1513,2024,1,28,0.4402711910554658,9,5,14,14.214285714285714,0.16723785473785474
1514,2024,1,29,0.4270713569660456,12,8,21,13.714285714285714,0.0401360544217687
1515,2024,1,30,0.4436106899009489,13,6,29,26.586206896551722,0.06472847759793572
1516,2024,1,31,0.437938387036164,12,8,25,12.8,0.09716666666666667
1517,2024,2,1,0.4196680879284269,18,7,31,16.483870967741936,0.05849759111855885
1518,2024,2,2,0.4133602965522714,14,7,27,24.14814814814815,0.05827287424509646
1519,2024,2,3,0.4185852829684202,11,4,20,9.65,0.1349375
1520,2024,2,4,0.4166824582629654,3,1,3,15.0,0.0
1521,2024,2,5,0.4074473109947516,15,7,44,7.818181818181818,0.04628945707070708
1522,2024,2,6,0.4131147466847812,15,6,25,22.08,0.07327236652236653
1523,2024,2,7,0.4174072688280097,12,5,38,11.078947368421053,0.02602756892230576
1524,2024,2,8,0.4312556560690008,13,7,20,12.3,0.06872775372775372
1525,2024,2,9,0.4509545764965266,12,7,31,12.903225806451612,0.08371095750128008
1526,2024,2,10,0.4606284773469439,6,5,10,17.3,0.00607142857142857
1527,2024,2,11,0.4630082064330595,10,5,21,25.238095238095237,0.06024430816097483
1528,2024,2,12,0.478588753256806,8,5,14,16.071428571428573,0.13865891053391052
1529,2024,2,13,0.4878656155607404,13,9,27,24.333333333333332,0.03846160012826679
1530,2024,2,14,0.4996162265172368,14,9,45,22.11111111111111,0.14030599647266315
1531,2024,2,15,0.5087201508130427,11,6,35,14.685714285714285,0.15981292517006804
1532,2024,2,16,0.5077790703424859,8,7,13,15.076923076923077,0.12871794871794873
1533,2024,2,17,0.53598278780258,11,9,15,22.666666666666668,0.13587301587301587
1534,2024,2,18,0.6948090178445917,17,7,44,15.045454545454545,0.08564238684817119
1535,2024,2,19,0.6841956760552987,22,7,48,17.666666666666668,0.11678531345198011
1536,2024,2,20,0.7209739502493626,19,6,46,17.91304347826087,0.09950057641633726
