,id,normalized_name,region,investment_rounds,invested_companies,milestones,relationships
529,f:10636,grow wellington,Wellington,0,0,0,2
530,f:10637,rho ventures,New York,15,14,0,17
531,f:10638,morado ventures,unknown,4,4,0,0
532,f:10639,c5,London,0,0,0,3
533,f:10640,cas group ventures,unknown,1,1,0,0
534,f:10642,gera venture,Rio de Janeiro,0,0,0,2
535,f:10643,amorepacific ventures,Seoul,3,3,0,0
536,f:10644,icg ventures,Nashville,3,3,0,0
537,f:10646,independence equity,Chicago,1,1,0,0
538,f:10647,healthcare royalty,New York,1,1,0,3
539,f:10648,sunbridge global ventures,Tokyo,6,6,2,2
540,f:10649,accelerate ventures,Salt Lake City,1,1,0,0
541,f:1065,attractor investment management,Seattle,2,2,0,0
542,f:10653,tennessee community ventures,Nashville,2,2,0,0
543,f:10654,two sigma ventures,unknown,5,5,0,1
544,f:10655,vandaele,unknown,1,1,0,0
545,f:10657,rockstart,Amsterdam,1,1,0,0
546,f:10658,bluemanagement,Pembroke,1,1,0,0
547,f:1066,duquesne,unknown,4,4,0,0
548,f:10660,forrest binkley brown,Los Angeles,1,1,0,0
549,f:10661,edgewater private equity,Chicago,1,1,0,0
550,f:10662,laconia ventures,New York,2,2,2,0
551,f:10663,crown venture,unknown,1,1,0,0
552,f:10664,ecoast angel network,unknown,2,2,0,0
553,f:10666,chv,Indianapolis,3,3,0,2
554,f:10668,twilioeurope 2013,unknown,1,1,2,1
555,f:10669,nielsen innovate,Caesarea,1,1,5,3
556,f:1067,franklin templeton investments,SF Bay,1,1,0,9
557,f:10670,https twitter com aliciakeys,unknown,0,0,0,1
558,f:10674,dartmouth street ventures,unknown,1,1,0,0
559,f:10677,vendermause skin care,unknown,0,0,0,1
560,f:10678,second alpha,unknown,0,0,0,2
561,f:10679,altegris,San Diego,0,0,0,0
562,f:1068,starvest,New York,34,24,3,12
563,f:10680,rocmytee,unknown,0,0,0,0
564,f:10681,essex soccer,unknown,0,0,0,0
565,f:10682,mflatech,unknown,0,0,0,0
566,f:10683,ionaadvisors,unknown,0,0,0,1
567,f:10684,innobridge,unknown,1,1,0,0
568,f:10685,airtekgroup,Brussels,4,2,0,1
569,f:10686,w8 ventures,unknown,1,1,0,0
570,f:10687,echelon ventures,Boston,1,1,0,0
571,f:10688,river forestpartners,unknown,1,1,0,0
572,f:10689,raiffaisen,unknown,1,1,0,0
573,f:1069,north hill ventures,Boston,9,6,0,5
574,f:10691,sparklabs ventures,New York,0,0,0,0
575,f:10692,axia ventures,Rio de Janeiro,0,0,0,0
576,f:10694,united ventures,Milan,1,1,1,4
577,f:10695,matter,SF Bay,0,0,0,0
578,f:10696,la costa investment group,unknown,3,3,0,0
579,f:10698,www unixgtc,Hawalli,0,0,0,1
580,f:10699,c5,Dallas,1,1,0,0
581,f:107,informationllc,California - Other,3,1,0,1
582,f:1070,ojas venture,Bangalore,9,7,0,4
583,f:10700,harborstone credit union,Seattle,0,0,0,0
584,f:10701,startupinvest,unknown,1,1,0,0
585,f:10702,aventures usa,unknown,1,1,0,0
586,f:10703,fellner vermoegensverwaltungs,unknown,1,1,0,0
587,f:10704,piedmont,SF Bay,0,0,0,0
588,f:10705,profit confidential,Kleinburg,0,0,0,0
589,f:10706,serious change,United Kingdom - Other,2,1,0,0
590,f:10707,lbb seedfund,unknown,1,1,0,0
591,f:10708,lbbfund,unknown,1,1,0,0
592,f:10709,torchmark,Dallas,0,0,0,1
593,f:10710,fidelis,Birmingham,1,1,0,0
594,f:10711,bonaventure,Birmingham,1,1,0,2
595,f:10712,danish pension,unknown,2,2,0,0
596,f:10713,access india,unknown,1,1,0,0
597,f:10714,gávea angels,Rio de Janeiro,1,1,0,4
598,f:10715,sightline,Minneapolis,3,3,0,4
599,f:10716,journey malibu,Los Angeles,0,0,0,1
600,f:10717,maliburecoverycommunity,unknown,0,0,0,1
601,f:10718,hhh communications,unknown,0,0,0,1
602,f:10719,camelot collectables,unknown,1,1,0,1
603,f:1072,wexford,New York,8,7,0,2
604,f:10720,backbone,Paris,0,0,0,0
605,f:10721,glengary ventures,Cleveland,1,1,0,1
606,f:10722,redpoint eventures,Sao Paulo,3,3,0,0
607,f:10723,yj,unknown,1,1,0,0
608,f:10724,berytech,mkalles,1,1,0,0
609,f:10725,beat the nifty,London,0,0,0,0
610,f:10726,be beau hair,Detroit,0,0,0,1
611,f:10727,wigs for kids,Cleveland,0,0,0,1
612,f:10728,womens venturefund,Los Angeles,1,1,0,0
613,f:10729,intelliloan,Los Angeles,0,0,0,0
614,f:1073,equus,Houston,2,1,0,5
615,f:10730,sigma prime ventures,Boston,4,4,0,8
616,f:10731,essex flagship investors group,unknown,1,1,0,0
617,f:10732,middle east venturemevp,Beirut,3,3,1,5
618,f:10733,caliornia jewelrs association,Los Angeles,0,0,0,1
619,f:10734,the boydgroup,Los Angeles,0,0,0,0
620,f:10736,chrysalix evc,Vancouver,1,1,0,0
621,f:10737,the first marblehead,Boston,0,0,0,1
622,f:10738,strive,SF Bay,7,5,0,7
623,f:10739,weis brüke,unknown,0,0,0,1
624,f:1074,powerplaymanagement,Minneapolis,1,1,0,0
625,f:10740,frontline ventures,Dublin,6,5,1,3
626,f:10741,jera securities,Los Angeles,0,0,0,1
627,f:10742,sba loan chase,unknown,1,1,0,0
628,f:10743,u s department of the treasury,unknown,0,0,0,1
629,f:10747,european regional development,unknown,3,2,0,0
630,f:10748,smartcap as,Tallinn,5,4,0,0
631,f:10749,european commission,London,1,1,1,39
632,f:1075,global venture,Manama,7,6,0,0
633,f:10750,alven c,unknown,0,0,0,0
634,f:10751,global founders,Munich,4,4,0,3
635,f:10752,newfund,Paris,2,2,0,0
636,f:10753,orkos,unknown,1,1,0,0
637,f:10754,dentressangle initiatives,unknown,1,1,0,0
638,f:10755,bv,unknown,1,1,0,5
639,f:10757,generispartners,unknown,2,2,0,0
640,f:10758,institute of cosmology and gravitation,London,0,0,0,1
641,f:10759,funding hard money,Houston,0,0,0,0
642,f:1076,imaginventure,Lugano,1,1,0,1
643,f:10760,rough draft ventures,unknown,3,3,0,2
644,f:10762,banks,unknown,0,0,0,1
645,f:10764,88mph ac,Nairobi,3,3,0,0
646,f:10765,arcadini,unknown,0,0,0,0
647,f:10766,village,Atlanta,0,0,0,0
648,f:10767,start,unknown,5,4,0,1
649,f:10768,new school venture,unknown,1,1,0,1
650,f:10770,center for innovative technology,unknown,5,4,0,0
651,f:10772,soaring ventures,SF Bay,0,0,0,1
652,f:10773,futures first info services,Shanghai,0,0,0,1
653,f:10774,inception,Madrid,2,2,0,2
654,f:10775,maxplore,unknown,0,0,0,1
655,f:10776,jolt mars,Toronto,1,1,0,0
656,f:10777,vault ventures,unknown,1,1,0,0
657,f:10778,innovate indiana,Indianapolis,1,1,0,0
658,f:10779,gsk canada life sciences innovation,unknown,1,1,0,0
659,f:1078,hbd venture,Durbanville,4,4,0,2
660,f:10781,mission operators group,unknown,0,0,0,0
661,f:10786,venturcap,Barcelona,2,2,0,0
662,f:10788,filas,Roma,3,3,0,0
663,f:10789,observatory,unknown,1,1,0,0
664,f:10790,onvelop,unknown,1,1,0,0
665,f:10791,digital entertainment ventures,New York,1,1,0,0
666,f:10792,terra venture,Jerusalem,1,1,0,3
667,f:10793,north texas angel network,Texas - Other,2,2,0,4
668,f:10794,sbc wealthcraft pvt,Navi Mumbai,0,0,0,0
669,f:10795,goldin ventures,Macungie,2,2,0,2
670,f:10796,ub,unknown,0,0,0,1
671,f:10797,asr,unknown,0,0,0,1
672,f:10798,massachusetts general physicians organization mgpo,Boston,1,1,0,0
673,f:10799,harbourton,unknown,1,1,0,0
674,f:1080,globespanpartners,Boston,120,72,0,25
675,f:10800,fifth third,unknown,1,1,0,0
676,f:10801,mesic laws,Jacksonville,0,0,0,1
677,f:10802,no company exist,unknown,0,0,0,1
678,f:10803,toharu ventures,Amsterdam,1,1,0,0
679,f:10804,techinvest,Dublin,2,2,0,0
680,f:10805,brigsten technolgy,unknown,0,0,0,1
681,f:10806,cook techology,unknown,0,0,0,1
682,f:10808,initialized,New York,4,4,1,3
683,f:10809,junos innovation,SF Bay,1,1,0,0
684,f:1081,barclays global investors,SF Bay,0,0,0,9
685,f:10812,nettradex,Seychelles - Other,0,0,0,0
686,f:10813,gridley,New York,0,0,0,1
687,f:10817,rakuten2,unknown,0,0,0,1
688,f:10818,heronwood investments,unknown,1,1,0,0
689,f:10819,dreamfire ventures,New York,0,0,0,0
690,f:10820,kayne,unknown,3,3,0,0
691,f:10821,albania properties,London,0,0,0,1
692,f:10822,albania property,Tirana,0,0,0,1
693,f:10823,erwerw,unknown,0,0,0,1
694,f:10824,sdfds,unknown,0,0,0,1
695,f:10825,sdfdsg,unknown,0,0,0,2
696,f:10826,vatican,Hattiesburg,0,0,0,1
697,f:10827,primuspartners,Cleveland,0,0,0,0
698,f:10828,operators,unknown,1,1,0,0
699,f:10829,ev group,unknown,2,2,0,0
700,f:1083,dhillon,SF Bay,2,2,0,0
701,f:10830,risingstars growthii,unknown,1,1,0,0
702,f:10831,finance yorkshire funds,unknown,1,1,0,0
703,f:10832,genezis,Moscow,0,0,1,2
704,f:10833,etagra group,unknown,1,1,0,0
705,f:10834,altivia ventures,Sao Paulo,0,0,0,1
706,f:10835,www givemedelivery,San Diego,0,0,0,1
707,f:10836,electric sheep,unknown,1,1,0,0
708,f:10838,fpi innovation,Moscow,1,1,0,0
709,f:10839,kapyon ventures,San Diego,1,1,0,0
710,f:1084,internet television distribution,unknown,1,1,0,0
711,f:10840,stephenspartners,unknown,2,1,0,0
712,f:10841,innovation investmentgelderlandt,unknown,1,1,0,0
713,f:10842,criatec,unknown,1,1,0,0
714,f:10843,cohort,Denver,0,0,0,1
715,f:10845,yearlingii,unknown,1,1,0,0
716,f:10846,nextgen angels,Washington DC,3,3,0,1
717,f:10847,k street,unknown,4,3,0,0
718,f:1085,summit,Boston,50,47,3,140
719,f:10850,labof america,Burlington,0,0,0,0
720,f:10851,http nottingham academia edu mudasirlone,unknown,0,0,0,1
721,f:10852,http www nottingham ac uk pharmacy research lbsa researchstudents lbsa mudasirlone aspx,unknown,0,0,0,1
722,f:10853,campus answerz,unknown,0,0,0,1
723,f:10854,clean energy finance and investment authority,unknown,1,1,0,0
724,f:10855,brooklyn ventures,Breukelen,3,2,0,5
725,f:10856,empire angels,unknown,6,5,2,2
726,f:10858,ntt investment partners,unknown,1,1,0,0
727,f:10859,innovative venturesinvestment,unknown,2,2,0,1
728,f:1086,william morris agency,Los Angeles,2,2,1,6
729,f:10860,boulevardpartners,unknown,1,1,0,0
730,f:10861,trail blazer,Dallas,1,1,0,0
731,f:10862,investors circle,SF Bay,1,1,0,6
732,f:10863,lu2,unknown,0,0,0,1
733,f:10864,foundry,Paris,0,0,0,0
734,f:10865,two oceans,unknown,1,1,0,0
735,f:10868,america first credit union,Salt Lake City,0,0,0,1
736,f:10869,utah first,Salt Lake City,0,0,0,1
737,f:1087,hitvel,Hyderabad,0,0,0,0
738,f:10871,spiegelmanagement,unknown,1,1,0,0
739,f:10872,palantir,unknown,1,1,0,0
740,f:10873,french investment,unknown,1,1,0,0
741,f:10874,moving company miami,Miami,0,0,0,0
742,f:10875,ecolony icge,unknown,0,0,0,2
743,f:10876,5 k investment,unknown,1,1,0,0
744,f:10877,hp,unknown,1,1,0,0
745,f:10878,mas holdings,Colombo,0,0,0,0
746,f:10879,j h whitney and company,unknown,1,1,0,2
747,f:1088,silkroad equity,Winston Salem,7,3,0,4
748,f:10880,andersen chiropractic,Champaign,0,0,0,1
749,f:10881,blue cloud ventures,New York,0,0,1,5
750,f:10882,star roofing,Phoenix,0,0,0,1
751,f:10883,news web,unknown,0,0,0,1
752,f:10884,startok accelerator,unknown,1,1,0,0
753,f:10885,ok angel sidecar,unknown,1,1,0,0
754,f:10887,ideafunds,Milano,0,0,0,0
755,f:10889,red lion bancorp,Montgomery,0,0,0,1
756,f:1089,chance technologies,Chicago,2,1,0,0
757,f:10890,pritzker vlock family office,unknown,2,2,0,0
758,f:10891,milar ventures,unknown,1,1,0,0
759,f:10897,moscow seed,unknown,3,3,0,1
760,f:10898,augment investments,unknown,2,2,0,0
761,f:109,cambrian ventures,SF Bay,13,8,0,4
762,f:1090,blumpartners,SF Bay,1,1,0,2
763,f:10902,clyde space,unknown,0,0,0,1
764,f:10904,mare investimentos,unknown,1,1,0,0
765,f:10905,mantiq investimentos,TBD,1,1,0,0
766,f:10906,promon international,unknown,1,1,0,0
767,f:10908,tri cap,unknown,1,1,0,0
768,f:10909,water street healthcare,Chicago,2,2,0,2
769,f:1091,yucaipa corporate initiatives,Los Angeles,1,1,0,0
770,f:10910,alexander celik dentist,unknown,0,0,0,1
771,f:10912,sbi jefferies asia,unknown,1,1,0,0
772,f:10913,dpe deutsche private equity,Munich,0,0,0,0
773,f:10914,http www iifpindia,unknown,0,0,0,1
774,f:10915,fwd us,unknown,0,0,0,2
775,f:10916,ariadne,London,3,3,0,10
776,f:10917,blue ridge foundation,unknown,2,2,0,0
777,f:10918,alden,Oslo,1,1,0,2
778,f:1092,platinum neurone ventures pnv,Herzeliya,5,4,0,0
779,f:10920,tail wind,unknown,1,1,0,0
780,f:10921,bitcoin opportunity,unknown,1,1,0,0
781,f:10922,rusnano,unknown,7,6,1,4
782,f:10923,this website is basically made in quest to increase the awareness about pancreatic cancer by a highly dedicated and professional team it aims to provide the latest information about the disease articles are written by highly professional writers our t,unknown,0,0,0,1
783,f:10924,angels on the water,Oshkosh,3,3,0,9
784,f:10925,1b usd worldwide venture,Tech Startup Area,0,0,0,1
785,f:10926,moneydance,unknown,0,0,0,1
786,f:10927,formation 8,unknown,15,15,1,5
787,f:10929,innotech advisers,unknown,1,1,0,0
788,f:1093,walden israel venture,Petach - Tikva,20,11,0,6
789,f:10931,genesee,unknown,1,1,0,0
790,f:10932,garrisoninc,New York,1,1,0,1
791,f:10933,berlin metropolitan ventures,Berlin,3,3,1,4
792,f:10934,sun bridge global venture l,unknown,0,0,0,0
793,f:10936,test org,unknown,0,0,0,1
794,f:10937,j3sg securities brokerage,unknown,0,0,0,1
795,f:10939,saudi aramco energy ventures,Dhahran,3,3,2,1
796,f:1094,tallwood venture,SF Bay,30,18,0,13
797,f:10940,sandsventures,Washington DC,11,11,0,5
798,f:10942,mind,Hong Kong,3,3,0,1
799,f:10943,idea merchants,unknown,0,0,0,1
800,f:10944,kvb,unknown,0,0,0,1
801,f:10945,extremadura avante,unknown,1,1,0,0
802,f:10946,01consulting,unknown,0,0,0,1
803,f:10947,book entreprendre aux usa les pigeons senvolent,unknown,0,0,0,1
804,f:10948,seacrest global group,unknown,1,1,0,0
805,f:10949,square peg,Australia - Other,12,12,0,1
806,f:1095,stic international,SF Bay,15,10,0,31
807,f:10950,realiza business angels,unknown,1,1,0,0
808,f:10952,50tresdigital,unknown,1,1,0,0
809,f:10953,hillhouse,unknown,1,1,0,1
810,f:10954,gaurav gurbaxani,unknown,0,0,0,1
811,f:10955,gaurav gurbaxain,unknown,0,0,0,1
812,f:10956,smartcash,Auckland,0,0,0,0
813,f:10958,panarea,unknown,2,1,0,0
814,f:1096,saehan,Los Angeles,1,1,0,2
815,f:10960,pan relianceadvisors,New York,0,0,0,0
816,f:10962,patriot,Baltimore,1,1,0,4
817,f:10963,junior achievement of georgia,unknown,0,0,0,2
818,f:10965,movac,unknown,2,2,0,0
819,f:10966,tdf ventures,unknown,3,3,0,1
820,f:10968,cetpartners,unknown,1,1,0,0
821,f:10969,w,unknown,1,1,0,1
822,f:1097,ru net holdings,Moscow,9,9,3,2
823,f:10971,irtouring,unknown,0,0,0,1
824,f:10977,boston global ventures,unknown,0,0,0,2
825,f:1098,tiger technology global management,unknown,6,6,2,0
826,f:10981,first tech federal credit union,unknown,0,0,0,2
827,f:10984,easy alpha bv,unknown,1,1,0,0
828,f:10985,fostergate holdings,unknown,1,1,0,0
829,f:10987,simile ventures,unknown,2,2,0,0
830,f:10988,rigi ventures,unknown,1,1,0,0
831,f:10989,varif ventures,unknown,1,1,0,0
832,f:1099,leoholdings,Chicago,11,9,2,2
833,f:10990,brazilian family office,unknown,1,1,0,0
834,f:10995,bdpme oseo,unknown,0,0,0,1
835,f:10996,bdpme,unknown,0,0,0,1
836,f:10997,sofaris,unknown,0,0,0,1
837,f:11,sevin rosen funds,Dallas,79,49,0,18
838,f:110,the accelerator group,London,25,20,0,7
839,f:1100,deep fork advisors,Tulsa,4,4,0,0
840,f:11000,firststepfund,unknown,1,1,0,0
841,f:11001,first albany,unknown,0,0,0,5
842,f:11002,great oaksmanagement,unknown,0,0,0,1
843,f:11003,oasis management,Cayman Islands - Other,0,0,0,5
844,f:11004,bd,unknown,0,0,0,2
845,f:11005,plus,unknown,4,4,0,0
846,f:11006,rsv venture,unknown,2,1,0,5
847,f:11007,sicosia family,unknown,1,1,0,0
848,f:11009,echo bridge,unknown,0,0,0,2
849,f:1101,chilton investment,New York,2,2,0,1
850,f:11010,first new york securities,unknown,0,0,0,1
851,f:11014,contech construction products holdings,unknown,0,0,0,1
852,f:11015,medicx,unknown,0,0,0,0
853,f:11016,standard oil ventures,unknown,1,1,0,0
854,f:11017,opening event world cup 2014 brazil,unknown,0,0,0,1
855,f:11018,inco venturemanagement,unknown,0,0,0,1
856,f:11019,sustainable ventures,unknown,1,1,0,1
857,f:1102,vedanta,New York,7,7,0,1
858,f:11020,consolidated investment group,unknown,1,1,0,0
859,f:11022,wayra chile,unknown,2,2,0,0
860,f:11024,fundo horizonti,unknown,0,0,0,0
861,f:11027,madison river ventures,unknown,1,1,0,2
862,f:11029,pylon,Santa Barbara,1,1,0,3
863,f:1103,telesoft,SF Bay,20,12,0,27
864,f:11031,wheatsheaf investments,TBD,1,1,0,5
865,f:11032,h2 investments,unknown,1,1,0,0
866,f:11033,investors circle,unknown,1,1,0,1
867,f:11034,saudi telecom ventures,United Arab Emirates - Other,1,1,0,0
868,f:11035,hughesinvestors,unknown,0,0,0,1
869,f:11036,prudential securities,unknown,0,0,0,8
870,f:11037,kidder peabody company,unknown,0,0,0,6
871,f:11038,armada ventures ii,unknown,0,0,0,1
872,f:11039,the north carolina enterprise,unknown,0,0,0,1
873,f:1104,blumberg,SF Bay,56,40,0,15
874,f:11041,rady venture,unknown,1,1,0,0
875,f:11042,crescent ridgeventures,unknown,1,1,0,0
876,f:11043,rancho santa fe,unknown,1,1,0,1
877,f:11045,microsoft ventures,Seattle,8,8,1,2
878,f:11047,mng investment,unknown,1,1,0,0
879,f:11053,skyvu,unknown,0,0,0,1
880,f:11058,tenoneten ventures,Los Angeles,6,6,0,2
881,f:11059,horizen ventures,unknown,1,1,0,0
882,f:1106,nokia growth,SF Bay,32,29,3,17
883,f:11060,the debt recovery bureau,unknown,0,0,0,0
884,f:11061,innodo,unknown,1,1,0,0
885,f:11062,colorado springs chamber of commerce,unknown,0,0,0,1
886,f:11063,kaverictd,SF Bay,2,2,0,0
887,f:11065,trilogygrowth,Canada - Other,1,1,0,0
888,f:11066,rbfcu,unknown,0,0,0,1
889,f:11067,http 7 finder com,unknown,0,0,0,1
890,f:11069,south atlantic venturei ii,unknown,0,0,0,2
891,f:11070,mbw venture partner mif doan resources,unknown,0,0,0,1
892,f:11072,levfam holdings,unknown,1,1,0,0
893,f:11073,cvca canadian ventureprivate equity association,unknown,0,0,0,2
894,f:11074,canadian privatemagazine,unknown,0,0,0,1
895,f:11075,banff venture forum 2012,unknown,0,0,0,1
896,f:11076,entrepreneurship ubc seed,unknown,0,0,0,1
897,f:11077,canadian ventureprivate equity conference 2011,unknown,0,0,0,1
898,f:11078,calvert funds,unknown,1,1,0,0
899,f:11079,ambassador enterprises,unknown,2,1,0,0
900,f:1108,momentum venture management,Los Angeles,12,7,0,6
901,f:11081,f2 biosciences iii,unknown,1,1,0,0
902,f:11082,biotech growth,unknown,1,1,0,1
903,f:11083,ellis energy investments,Bakersfield,1,1,0,0
904,f:11084,shahpartners,SF Bay,1,1,0,3
905,f:11085,efficient finance,unknown,0,0,0,1
906,f:11086,business layers,unknown,0,0,0,3
907,f:11088,jah king entertainment,unknown,0,0,0,1
908,f:11089,biotechnology developmentvi,SF Bay,0,0,0,3
909,f:1109,wellcome trust,London,40,28,1,22
910,f:11091,gene labs,unknown,0,0,0,0
911,f:11092,national medical audit dendreon,unknown,0,0,0,0
912,f:11093,national medical audit,unknown,0,0,0,1
913,f:11095,calchan holdings,unknown,0,0,0,1
914,f:11096,cw ventures,unknown,0,0,0,1
915,f:11097,williams benator libby llp,unknown,0,0,0,1
916,f:11099,cloud4auto ventures,Moscow,2,2,0,0
917,f:111,atlas venture,Boston,221,133,2,59
918,f:11100,schering berlin venture,unknown,0,0,0,1
919,f:11101,cascade marketing associatio,unknown,0,0,0,1
920,f:11102,bellingham referral network,unknown,0,0,0,1
921,f:11103,platform venture,Chicago,0,0,0,1
922,f:11106,angel investments,unknown,0,0,0,1
923,f:11107,link ventures,Boston,2,2,0,1
924,f:11108,hanwha venture,unknown,1,1,0,0
925,f:1111,cardinal,Princeton,24,14,0,5
926,f:11110,pacific grove investments,unknown,0,0,0,1
927,f:11111,morgan investments,unknown,0,0,0,1
928,f:11112,conway foundation,unknown,1,1,0,0
929,f:11113,swan legend,unknown,1,1,0,0
930,f:11114,legacy bank,unknown,1,1,0,0
931,f:11115,oaf oregon angel,unknown,1,1,0,0
932,f:11116,scenario creation,unknown,1,1,0,0
933,f:11117,wutif,unknown,1,1,0,0
934,f:11118,ohio innovation,unknown,1,1,0,0
935,f:11119,curious ventures,Los Angeles,0,0,0,2
936,f:1112,skyline ventures,SF Bay,28,20,0,4
937,f:11121,not relevant please delete,unknown,0,0,0,0
938,f:11123,inter american development bank,unknown,0,0,0,3
939,f:11124,socio economic ventures,unknown,0,0,0,1
940,f:11125,partnersolve,unknown,0,0,0,1
941,f:11126,wgl holdings,unknown,0,0,0,1
942,f:11128,antltd,unknown,2,2,0,0
943,f:11129,cb alliance,New York,0,0,0,7
944,f:1113,three arch,SF Bay,40,31,0,9
945,f:11131,walletstar financial,unknown,0,0,0,1
946,f:11132,beediepartners,Vancouver,1,1,0,0
947,f:11133,hbc investments,Dallas,1,1,0,0
948,f:11134,next gen ventures,Pacific Palisades,0,0,0,1
949,f:11135,giantstep angel network,unknown,0,0,0,1
950,f:11136,venture of america,unknown,0,0,0,1
951,f:11138,decisionism,unknown,0,0,0,2
952,f:11139,edge venture,unknown,0,0,0,1
953,f:11144,bowery,New York,5,5,0,8
954,f:11146,private equity planning,unknown,0,0,0,2
955,f:11147,the hina group,unknown,0,0,0,5
956,f:11148,bay equity home loans,unknown,0,0,0,1
957,f:11149,haya,unknown,1,1,0,0
958,f:1115,genzyme ventures,Boston,7,7,0,2
959,f:11150,becker ventures,unknown,1,1,0,0
960,f:11151,grouse ridge,Pittsburg,1,1,0,0
961,f:11153,planning,unknown,0,0,0,1
962,f:11154,business development and treasury,unknown,0,0,0,1
963,f:11155,tendo corporate finance ag,unknown,0,0,0,1
964,f:11156,momentum equity,Boston,1,1,0,2
965,f:1116,eb exchange funds,SF Bay,0,0,2,2
966,f:11163,bayview financial,unknown,0,0,0,1
967,f:11164,bayview lending group,unknown,0,0,0,1
968,f:11166,third national bank,unknown,0,0,0,1
969,f:11167,sun trust bank,unknown,0,0,0,3
970,f:11168,nashville bank trust company,unknown,0,0,0,1
971,f:11169,worldwideadvisory,New York,0,0,0,1
972,f:1117,abrt venture,Moscow,9,7,0,4
973,f:11170,reebok,unknown,0,0,0,1
974,f:11171,startcaps ventures,Madrid,3,3,0,1
975,f:11172,cna insurance,unknown,0,0,0,3
976,f:11173,hasso plattner institut für softwaresystemtechnik,unknown,1,1,0,0
977,f:11174,blank4,unknown,0,0,0,0
978,f:11175,blank2,unknown,0,0,0,0
979,f:11176,blank3,unknown,0,0,0,0
980,f:11179,abell foundation,Baltimore,2,2,0,0
981,f:1118,atrium venture,SF Bay,2,2,0,0
982,f:11180,angel network,unknown,1,1,0,1
983,f:11181,metabrain research,unknown,1,1,0,0
984,f:11183,worldsight organization,SF Bay,0,0,0,0
985,f:11184,vivid growth,unknown,1,1,0,0
986,f:11185,sunder,Columbus,0,0,0,1
