,funding_round_id,funded_object_id,investor_object_id
1387,774,736,7407
1388,774,736,8274
1389,774,736,5508
1390,775,738,5666
1391,775,738,6794
1392,775,738,8018
1393,776,19785,6132
1394,777,747,7777
1395,777,747,7773
1396,779,747,7773
1397,781,750,3926
1398,781,750,4067
1399,781,750,4780
1400,782,750,3926
1401,782,750,4780
1402,783,772,3506
1403,784,772,6570
1404,784,772,3506
1405,786,775,7554
1406,787,777,5027
1407,787,777,7789
1408,788,777,7197
1409,788,777,5027
1410,788,777,7789
1411,789,780,7798
1412,790,789,2634
1413,790,789,7806
1414,791,789,7038
1415,791,789,2634
1416,791,789,7806
1417,792,789,7038
1418,792,789,2634
1419,792,789,6266
1420,792,789,3559
1421,793,790,7476
1422,793,790,7554
1423,794,790,7476
1424,794,790,7554
1425,795,792,8485
1426,795,792,3089
1427,796,792,8485
1428,796,792,4397
1429,796,792,3089
1430,797,14367,7813
1431,798,802,7839
1432,798,802,6048
1433,798,802,7822
1434,798,802,7830
1435,799,802,7839
1436,799,802,7822
1437,799,802,7830
1438,800,828,6105
1439,801,835,3768
1440,802,18867,4191
1441,802,18867,5143
1442,802,18867,7870
1443,802,18867,7545
1444,802,18867,3677
1445,803,841,6895
1446,803,841,7587
1447,804,847,7877
1448,804,847,7888
1449,807,892,5171
1450,808,903,2633
1451,808,903,9214
1452,809,21598,5631
1453,810,21598,10005
1454,810,21598,5631
1455,810,21598,4415
1456,812,18867,7912
1457,812,18867,5578
1458,812,18867,3677
1459,813,18867,4191
1460,813,18867,7870
1461,813,18867,3677
1462,814,18867,5603
1463,815,940,6390
1464,815,940,5017
1465,816,940,6390
1466,816,940,5017
1467,817,952,3956
1468,818,952,3956
1469,818,952,7915
1470,819,674,9623
1471,819,674,8993
1472,820,957,7928
1473,820,957,7921
1474,820,957,4967
1475,821,962,8347
1476,822,994,7465
1477,823,17374,5560
1478,824,15020,7947
1479,825,1031,5851
1480,826,1041,6390
1481,826,1041,7956
1482,827,1049,7966
1483,827,1049,3658
1484,828,1057,4147
1485,828,1057,6076
1486,829,1065,7976
1487,829,1065,6398
1488,829,1065,7681
1489,831,1076,7898
1490,831,1076,6508
1491,833,569,7992
1492,834,16581,7997
1493,834,16581,6434
1494,834,16581,8008
1495,834,16581,4836
1496,834,16581,4030
1497,836,444,7279
1498,837,1184,3891
1499,838,8293,5392
1500,838,8293,4913
1501,838,8293,4567
1502,839,1190,3506
1503,840,20917,6504
1504,840,20917,6950
1505,841,432,5956
1506,842,1305,5213
1507,843,1305,4604
1508,844,1305,5213
1509,844,1305,8347
1510,844,1305,4604
1511,844,1305,3190
1512,845,1314,7024
1513,845,1314,3776
1514,846,1892,9608
1515,846,1892,8753
1516,846,1892,6570
1517,846,1892,5392
1518,846,1892,9338
1519,846,1892,3027
1520,846,1892,5411
1521,847,1333,4564
1522,848,1409,7789
1523,848,1409,8801
1524,850,1430,3532
1525,851,1436,5089
1526,851,1436,5553
1527,851,1436,8051
1528,851,1436,9865
1529,852,1436,5553
1530,852,1436,8051
1531,852,1436,9865
1532,853,1436,8051
1533,854,1447,8055
1534,855,1447,8055
1535,856,1479,4884
1536,856,1479,5625
1537,857,1463,5118
1538,858,1488,5109
1539,858,1488,8060
1540,858,1488,5179
1541,859,1488,8060
1542,859,1488,8066
1543,859,1488,5109
1544,859,1488,5179
1545,860,1498,8074
1546,860,1498,8096
1547,860,1498,8085
1548,862,1584,8561
1549,862,1584,4439
1550,862,1584,8103
1551,863,1584,8113
1552,863,1584,6266
1553,863,1584,3588
1554,864,1619,10094
1555,864,1619,5666
1556,864,1619,7244
1557,865,16691,3892
1558,868,1692,5017
1559,869,4174,3447
1560,869,4174,4675
1561,870,1826,8956
1562,870,1826,8147
1563,870,1826,8153
1564,870,1826,8137
1565,870,1826,8157
1566,871,1801,8164
1567,871,1801,4675
1568,871,1801,4397
1569,871,1801,4836
1570,872,1834,8176
1571,872,1834,8169
1572,873,1845,8189
1573,873,1845,8195
1574,873,1845,8183
1575,874,118,4816
1576,874,118,5017
1577,874,118,5578
1578,874,118,7554
1579,875,1866,8199
1580,876,1903,5479
1581,877,19739,5666
1582,878,1938,6717
1583,878,1938,5392
1584,879,1938,6717
1585,879,1938,5251
1586,880,1948,4952
1587,880,1948,7290
1588,881,1955,5027
1589,881,1955,5064
1590,882,1961,5392
1591,882,1961,5666
1592,882,1961,5927
1593,883,1961,8210
1594,884,2070,5941
1595,884,2070,5232
1596,885,2085,3506
1597,886,2098,7447
1598,887,4753,3823
1599,888,4779,4659
1600,890,4779,7030
1601,891,2107,8225
1602,891,2107,8347
1603,891,2107,3891
1604,892,2147,8315
1605,892,2147,4636
1606,893,2158,4604
1607,894,1296,8232
1608,894,1296,9534
1609,894,1296,5907
1610,894,1296,8241
1611,894,1296,4752
1612,894,1296,5907
1613,894,1296,8649
1614,895,1296,4752
1615,896,2171,5283
1616,896,2171,8250
1617,897,4121,4067
1618,897,4121,5179
1619,898,2187,6895
1620,898,2187,4707
1621,899,2195,8260
1622,900,2213,3190
1623,900,2213,7912
1624,900,2213,3677
1625,901,2221,6925
1626,901,2221,9046
1627,902,2234,7663
1628,902,2234,3822
1629,903,2247,7766
1630,904,2287,8556
1631,906,2356,7839
1632,906,2356,8265
1633,907,15396,8275
1634,909,319,5631
1635,909,319,6113
1636,910,319,5631
1637,910,319,6794
1638,910,319,6113
1639,911,21405,8274
1640,911,21405,9865
1641,912,2452,8281
1642,913,2427,6570
1643,914,2505,3926
1644,915,2517,4067
1645,915,2517,8287
1646,915,2517,8294
1647,916,2519,8298
1648,916,2519,6987
1649,916,2519,4675
1650,916,2519,7554
1651,917,2519,8308
1652,917,2519,7554
1653,918,1955,5027
1654,918,1955,5354
1655,918,1955,5064
1656,919,16849,5017
1657,920,2147,8315
1658,922,2577,4730
1659,923,2592,8320
1660,924,2604,5392
1661,925,2612,3823
1662,926,4157,7244
1663,927,4116,6333
1664,928,4116,7743
1665,928,4116,7966
1666,928,4116,6333
1667,928,4116,7380
1668,929,2648,8340
1669,930,2673,3926
1670,930,2673,9293
1671,932,2685,8348
1672,932,2685,8353
1673,932,2685,5578
1674,933,2699,6390
1675,933,2699,6424
1676,933,2699,8356
1677,934,2709,6717
1678,934,2709,7447
1679,935,2718,8363
1680,936,2734,8371
1681,937,1230,8380
1682,938,2747,8209
1683,939,2761,8386
1684,940,2779,8401
1685,940,2779,6333
1686,940,2779,4675
1687,941,2817,5603
1688,942,2830,5631
1689,944,2881,10094
1690,944,2881,7244
1691,945,2881,4604
1692,947,6741,5941
1693,948,2953,6795
1694,949,2953,6717
1695,949,2953,6795
1696,950,2971,9613
1697,951,2963,7821
1698,952,2963,7821
1699,953,3000,5118
1700,953,3000,8433
1701,953,3000,8157
1702,953,3000,8442
1703,954,3068,6570
1704,954,3068,5411
1705,954,3068,10005
1706,955,3068,10005
1707,956,16927,5460
1708,956,16927,5302
1709,956,16927,8449
1710,957,16927,5302
1711,957,16927,5460
1712,958,3133,5851
1713,959,3157,3470
1714,960,205,8456
1715,960,205,8635
1716,960,205,9779
1717,961,205,9779
1718,961,205,5927
1719,963,3213,8465
1720,963,3213,4319
1721,964,3213,3565
1722,964,3213,7381
1723,965,3238,5101
1724,966,2369,4479
1725,967,3262,5918
1726,968,3280,4571
1727,969,3289,8501
1728,969,3289,8506
1729,969,3289,6544
1730,969,3289,8486
1731,969,3289,8494
1732,969,3289,7465
1733,971,3309,8855
1734,971,3309,5918
1735,971,3309,6504
1736,972,927,3588
1737,972,927,7238
1738,973,927,8513
1739,974,19233,7743
1740,974,19233,8066
1741,974,19233,4601
1742,975,3331,8524
1743,976,3331,8524
1744,977,3331,8524
1745,977,3331,8530
1746,978,3331,8524
1747,979,3331,8524
1748,980,162,4697
1749,981,269,7079
1750,982,3468,6895
1751,982,3468,8274
1752,982,3468,5763
1753,982,3468,7534
1754,983,3468,8274
1755,983,3468,5763
1756,983,3468,7534
1757,984,3468,8274
1758,984,3468,5763
1759,985,11754,4780
1760,985,11754,6390
1761,985,11754,5907
1762,985,11754,3822
1763,986,11754,4780
1764,987,3481,6048
1765,987,3481,8547
1766,987,3481,8556
1767,988,3481,6048
1768,988,3481,8547
1769,988,3481,8556
1770,988,3481,8562
1771,989,3474,8588
1772,989,3474,8572
1773,989,3474,8578
1774,991,3535,6266
1775,991,3535,5293
1776,991,3535,8606
1777,992,3576,6570
1778,993,3576,7447
1779,993,3576,4675
1780,994,3576,7447
1781,995,3576,6570
1782,995,3576,7447
1783,995,3576,4733
1784,995,3576,4648
1785,995,3576,9623
1786,995,3576,5293
1787,995,3576,4675
1788,995,3576,8993
1789,995,3576,4415
1790,996,3586,6114
1791,996,3586,3139
1792,996,3586,4752
1793,997,3588,5242
1794,997,3588,5851
1795,997,3588,4397
1796,998,3027,8636
1797,998,3027,8630
1798,998,3027,8625
1799,999,3606,7024
1800,999,3606,9308
1801,1000,3626,8655
1802,1000,3626,5460
1803,1000,3626,5851
1804,1001,3681,8660
1805,1001,3681,6266
1806,1001,3681,5907
1807,1001,3681,8673
1808,1001,3681,8678
1809,1001,3681,6865
1810,1002,3681,8686
1811,1002,3681,8856
1812,1003,3681,8700
1813,1003,3681,8660
1814,1003,3681,8693
1815,1004,3681,6266
1816,1005,3697,7743
1817,1005,3697,5666
1818,1006,3711,8714
1819,1006,3711,7921
1820,1006,3711,5907
1821,1006,3711,8707
1822,1006,3711,3667
1823,1006,3711,6794
1824,1006,3711,3470
1825,1006,3711,3667
1826,1007,3711,5907
1827,1009,3724,6950
1828,1010,3724,6950
1829,1010,3724,3658
1830,1011,3751,8736
1831,1011,3751,5242
1832,1011,3751,4675
1833,1012,3754,8635
1834,1012,3754,6645
1835,1013,3806,7197
1836,1013,3806,7455
1837,1013,3806,3395
1838,1013,3806,8740
1839,1014,3806,7197
1840,1014,3806,8137
1841,1014,3806,8748
1842,1014,3806,8753
1843,1014,3806,8164
1844,1014,3806,7455
1845,1014,3806,3395
1846,1014,3806,8758
1847,1014,3806,8740
1848,1014,3806,6657
1849,1015,3863,3232
1850,1015,3863,7038
1851,1015,3863,8761
1852,1015,3863,9431
1853,1016,3863,3232
1854,1016,3863,8761
1855,1016,3863,9431
1856,1020,92,4675
1857,1020,92,5927
1858,1021,2592,5843
1859,1021,2592,8329
1860,1021,2592,8320
1861,1022,3931,8225
1862,1022,3931,7743
1863,1023,3941,8774
1864,1023,3941,5717
1865,1023,3941,8781
1866,1023,3941,3823
1867,1023,3941,5392
1868,1023,3941,8576
1869,1024,3941,8774
1870,1024,3941,5392
1871,1024,3941,5717
1872,1024,3941,8781
1873,1024,3941,3823
1874,1024,3941,9976
1875,1024,3941,8576
1876,1025,3941,8774
1877,1026,3941,8774
1878,1026,3941,8781
1879,1028,20605,8791
1880,1029,20605,8793
1881,1029,20605,8791
1882,1030,736,8274
1883,1030,736,5508
1884,1031,4051,8802
1885,1031,4051,8808
1886,1032,1314,7024
1887,1033,2851,5017
1888,1034,4108,6645
1889,1035,4108,5411
1890,1035,4108,6645
1891,1036,4181,7566
1892,1037,4205,5118
1893,1037,4205,3594
1894,1038,14804,5666
1895,1038,14804,8827
1896,1039,4658,8941
1897,1040,4273,4675
1898,1041,18981,6333
1899,1041,18981,4933
1900,1041,18981,9077
1901,1042,5715,7379
1902,1042,5715,4567
1903,1043,5715,8561
1904,1043,5715,9221
1905,1043,5715,2634
1906,1043,5715,7915
1907,1044,4342,6694
1908,1045,4342,7554
1909,1046,4348,4884
1910,1046,4348,8833
1911,1046,4348,8831
1912,1046,4348,5625
1913,1047,4367,8839
1914,1048,4367,8846
1915,1048,4367,5154
1916,1049,4367,8894
1917,1049,4367,8857
1918,1049,4367,8898
1919,1049,4367,8882
1920,1049,4367,8874
1921,1049,4367,8867
1922,1049,4367,8860
1923,1049,4367,5154
1924,1051,4367,8894
1925,1051,4367,8857
1926,1051,4367,8823
1927,1051,4367,8898
1928,1051,4367,8904
1929,1051,4367,8882
1930,1051,4367,8874
1931,1051,4367,8867
1932,1051,4367,8860
1933,1051,4367,5154
1934,1052,4402,10094
1935,1052,4402,5927
1936,1053,4417,8912
1937,1053,4417,8907
1938,1056,4452,8916
1939,1056,4452,6638
1940,1057,4473,8329
1941,1057,4473,4836
1942,1058,4473,8329
1943,1058,4473,5293
1944,1058,4473,4836
1945,1058,4473,9786
1946,1059,4473,8329
1947,1059,4473,4836
1948,1059,4473,9786
1949,1060,4505,4675
1950,1061,4505,5411
1951,1061,4505,8920
1952,1061,4505,4675
1953,1062,4520,5508
1954,1063,4532,5907
1955,1063,4532,9338
1956,1063,4532,5392
1957,1064,4561,7663
1958,1064,4561,3532
1959,1067,1463,4603
1960,1068,4624,6433
1961,1069,20605,8938
1962,1069,20605,8791
1963,1070,483,6333
1964,1070,483,3507
1965,1071,483,3507
1966,1071,483,6333
1967,1072,20202,8950
1968,1072,20202,5392
1969,1072,20202,2810
1970,1073,2107,8347
1971,1073,2107,3891
1972,1074,4792,3956
1973,1074,4792,5907
1974,1074,4792,5392
1975,1074,4792,7103
1976,1075,4792,3956
1977,1075,4792,5907
1978,1076,4792,5907
1979,1077,4816,8972
1980,1077,4816,8975
1981,1077,4816,6076
1982,1077,4816,4147
1983,1078,4816,5872
1984,1080,4857,5392
1985,1080,4857,8983
1986,1080,4857,7290
1987,1081,4857,5392
1988,1081,4857,8983
1989,1081,4857,8994
1990,1081,4857,6875
1991,1081,4857,7290
1992,1081,4857,8989
1993,1082,4891,7839
1994,1082,4891,6895
1995,1083,4891,7839
1996,1083,4891,6895
1997,1084,4899,9013
1998,1084,4899,6009
1999,1084,4899,5508
2000,1084,4899,9017
2001,1085,4899,9013
2002,1085,4899,5508
2003,1085,4899,3862
2004,1086,4954,7197
2005,1087,4925,9865
2006,1090,3027,8625
2007,1091,2023,2918
2008,1092,4909,10144
2009,1094,19113,3565
2010,1094,19113,6915
2011,1095,21546,7483
2012,1095,21546,9028
2013,1095,21546,8066
2014,1096,5120,5257
2015,1097,5126,6488
2016,1098,5229,7476
2017,1099,5215,5964
2018,1099,5215,9037
2019,1100,5215,5964
2020,1100,5215,6333
2021,1101,5215,5964
2022,1101,5215,6333
2023,1102,5215,3926
2024,1102,5215,5964
2025,1103,19816,7197
2026,1103,19816,4752
2027,1103,19816,2918
2028,1104,5266,5688
2029,1105,5266,9047
2030,1107,5305,7515
2031,1107,5305,9054
2032,1107,5305,9055
2033,1108,5313,6645
2034,1108,5313,5293
2035,1108,5313,5603
2036,1109,5313,5603
2037,1109,5313,6645
2038,1109,5313,5293
2039,1109,5313,7554
2040,1110,5332,3380
2041,1111,5332,9060
2042,1112,5360,8655
2043,1112,5360,9067
2044,1112,5360,9066
2045,1112,5360,5877
2046,1112,5360,6950
2047,1112,5360,5927
2048,1113,18797,9077
2049,1114,5383,9079
2050,1114,5383,6717
2051,1114,5383,9086
2052,1116,5383,9079
2053,1117,5398,9098
2054,1117,5398,9092
2055,1117,5398,9103
2056,1117,5398,8164
2057,1118,5398,6570
2058,1119,5416,10293
2059,1120,5404,9119
2060,1120,5404,9112
2061,1120,5404,9107
2062,1120,5404,7750
2063,1121,5435,9132
2064,1122,659,9136
2065,1123,4532,5907
2066,1123,4532,9338
2067,1123,4532,5392
2068,1124,4532,5392
2069,1125,4532,9338
2070,1125,4532,5392
2071,1126,1040,8241
2072,1126,1040,3475
2073,1127,5404,9119
2074,1127,5404,9112
2075,1128,5461,9143
2076,1129,5500,9149
2077,1130,5510,5666
2078,1131,5519,9154
2079,1131,5519,6645
2080,1131,5519,3338
2081,1132,5542,2634
2082,1132,5542,3822
2083,1133,5558,9162
2084,1133,5558,9169
2085,1133,5558,9161
2086,1133,5558,7311
2087,1134,5569,3956
2088,1134,5569,3395
2089,1135,21407,8340
2090,1136,5582,9176
2091,1136,5582,9181
2092,1136,5582,9186
2093,1137,12892,6570
2094,1137,12892,5666
2095,1137,12892,4752
2096,1137,12892,5764
2097,1137,12892,5851
2098,1138,14804,5666
2099,1138,14804,6266
2100,1138,14804,8485
2101,1138,14804,6424
2102,1138,14804,3768
2103,1139,5586,4397
2104,1140,5594,5392
2105,1140,5594,2634
2106,1141,5594,5392
2107,1142,5606,9779
2108,1142,5606,9204
2109,1142,5606,9195
2110,1143,5992,7197
2111,1144,16674,9211
2112,1145,5637,6132
2113,1146,5666,9214
2114,1147,5677,4874
2115,1147,5677,7268
2116,1148,5744,5508
2117,1148,5744,8209
2118,1149,5715,8561
2119,1149,5715,9221
2120,1149,5715,9227
2121,1149,5715,2634
2122,1150,5744,9233
2123,1150,5744,8209
2124,1151,236,5508
2125,1151,236,9085
2126,1151,236,9046
2127,1152,5791,9241
2128,1153,21318,6058
2129,1154,5833,4730
2130,1154,5833,9252
2131,1155,5833,4752
2132,1156,282,2633
2133,1156,282,9028
2134,1157,5853,4867
2135,1158,5863,6570
2136,1158,5863,4675
2137,1159,5863,3089
2138,1161,5893,7447
2139,1162,5893,3395
2140,1162,5893,7447
2141,1163,5108,9263
2142,1164,5108,9263
2143,1166,5934,3191
2144,1166,5934,4083
2145,1166,5934,4846
2146,1167,5942,9268
2147,1168,5993,7447
2148,1168,5993,4632
2149,1168,5993,4633
2150,1169,6005,9272
2151,1169,6005,6783
2152,1169,6005,5283
2153,1170,6005,9272
2154,1170,6005,6783
2155,1170,6005,6333
2156,1170,6005,9275
2157,1170,6005,5283
2158,1170,6005,7329
2159,1171,6005,9288
2160,1171,6005,6875
2161,1171,6005,9281
2162,1172,6011,5213
2163,1172,6011,8274
2164,1173,6053,9301
2165,1174,21265,6570
2166,1174,21265,6895
2167,1174,21265,3822
2168,1174,21265,6549
2169,1176,6061,9308
2170,1176,6061,5508
2171,1176,6061,4675
2172,1177,391,3588
2173,1177,391,7208
2174,1178,6073,9316
2175,1178,6073,9322
2176,1178,6073,9311
2177,1178,6073,6794
2178,1178,6073,8183
2179,1179,6073,9325
2180,1179,6073,9311
2181,1180,6102,9327
2182,1180,6102,6717
2183,1180,6102,9272
2184,1180,6102,4648
2185,1180,6102,4836
2186,1180,6102,9786
2187,1181,6102,4567
2188,1182,6102,9327
2189,1182,6102,6717
2190,1182,6102,4836
2191,1183,6102,6717
2192,1183,6102,4836
2193,1183,6102,4415
2194,1185,20763,8956
2195,1185,20763,3507
2196,1187,6154,9331
2197,1188,3724,6570
2198,1188,3724,6950
2199,1188,3724,9608
2200,1188,3724,5625
2201,1189,5942,9335
2202,1189,5942,8225
2203,1192,3618,8120
2204,1193,21532,9214
2205,1193,21532,10005
2206,1193,21532,9641
2207,1194,21533,4827
2208,1194,21533,8485
2209,1194,21533,9341
2210,1194,21533,9347
2211,1194,21533,8686
2212,1195,5229,7476
2213,1195,5229,8920
2214,1195,5229,4675
2215,1195,5229,4509
2216,1197,7719,4843
2217,1197,7719,5764
2218,1198,408,10144
2219,1198,408,5631
2220,1199,6349,9357
2221,1199,6349,8183
2222,1199,6349,6570
2223,1199,6349,8113
2224,1199,6349,7238
2225,1199,6349,4648
2226,1199,6349,7515
2227,1200,6349,7515
2228,1200,6349,6570
2229,1200,6349,7238
2230,1200,6349,8113
2231,1200,6349,4648
2232,1202,6510,4153
2233,1205,19739,4675
2234,1205,19739,5283
2235,1207,6590,9360
2236,1207,6590,3768
2237,1208,6597,7030
2238,1208,6597,3232
2239,1208,6597,5764
2240,1208,6597,9367
2241,1208,6597,4989
2242,1209,6597,5764
2243,1209,6597,3232
2244,1210,6597,3232
2245,1211,6626,3506
2246,1211,6626,9372
2247,1212,6893,8340
2248,1213,6916,9378
2249,1213,6916,8260
2250,1213,6916,9389
2251,1214,6470,9046
2252,1215,6666,5144
2253,1216,7184,9446
2254,1217,7245,9403
2255,1217,7245,4786
2256,1218,7368,5907
2257,1219,7377,8225
2258,1220,7460,9933
2259,1221,7488,5242
2260,1221,7488,4836
2261,1221,7488,6763
2262,1222,3863,9426
2263,1222,3863,3232
2264,1222,3863,7038
2265,1222,3863,9431
2266,1224,7658,6156
2267,1224,7658,10049
2268,1225,7749,3078
2269,1226,7742,4836
2270,1226,7742,7534
2271,1227,7588,6333
2272,1229,7912,7654
2273,1230,7928,4836
2274,1230,7928,7789
2275,1230,7928,5918
2276,1231,7928,5918
2277,1231,7928,7789
2278,1232,7940,2879
2279,1232,7940,6761
2280,1232,7940,8225
2281,1233,9001,5603
2282,1234,8030,7915
2283,1234,8030,9451
2284,1236,8041,3822
2285,1236,8041,4753
2286,1237,7488,5242
2287,1237,7488,4836
2288,1237,7488,6763
2289,1238,7627,4867
2290,1239,8574,3822
2291,1239,8574,9470
2292,1239,8574,9474
2293,1239,8574,9478
2294,1239,8574,5017
2295,1239,8574,3309
2296,1240,8574,5017
2297,1240,8574,7379
2298,1240,8574,5302
2299,1240,8574,3822
2300,1240,8574,9481
2301,1241,8574,5302
2302,1241,8574,3822
2303,1241,8574,5017
2304,1241,8574,7238
2305,1241,8574,7515
2306,1242,8756,5143
2307,1242,8756,7197
2308,1244,8924,5460
2309,1244,8924,9492
2310,1244,8924,9498
2311,1245,8986,2633
2312,1245,8986,10005
2313,1246,9004,8209
2314,1247,105,8274
2315,1247,105,9509
2316,1247,105,3507
2317,1247,105,9347
2318,1247,105,9515
2319,1248,6156,9517
2320,1249,20185,9520
2321,1251,9086,4752
2322,1251,9086,8831
2323,1252,9098,9663
2324,1253,385,4752
2325,1253,385,5941
2326,1253,385,4067
2327,1253,385,10094
2328,1256,681,6795
2329,1256,681,5283
2330,1257,9341,6795
2331,1257,9341,10005
2332,1258,9347,9530
2333,1259,7079,9535
2334,1259,7079,9542
2335,1260,9386,7197
2336,1260,9386,4752
2337,1260,9386,5907
2338,1260,9386,5411
2339,1261,9410,3565
2340,1264,9310,8831
2341,1265,9351,3506
2342,1266,9490,7197
2343,1267,10320,6570
2344,1267,10320,3395
2345,1267,10320,4707
2346,1267,10320,9559
2347,1268,9386,5907
2348,1268,9386,4752
2349,1269,9386,5907
2350,1269,9386,4752
2351,1270,9544,9572
2352,1271,9559,5017
2353,1271,9559,5964
2354,1271,9559,7290
2355,1272,9559,7290
2356,1272,9559,5964
2357,1273,9559,7290
2358,1274,9568,6113
2359,1275,9581,9578
2360,1276,9597,6508
2361,1277,9618,9583
2362,1277,9618,9588
2363,1277,9618,9594
2364,1278,9621,6113
2365,1278,9621,9046
2366,1278,9621,9535
2367,1279,9621,9046
2368,1279,9621,9535
2369,1280,9631,9596
2370,1281,9659,5578
2371,1283,9859,3395
2372,1285,6333,8855
2373,1285,6333,9604
2374,1285,6333,4365
2375,1286,9982,3776
2376,1287,9997,8916
2377,1288,9997,8916
2378,1289,10018,5392
